date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:08:54	91333/91333	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Apr%202022%2011:08:54%20GMT	https://mentormate.com/bg	C:/My%20Web%20Sites/testProject/mentormate.com/bg.html	(from )
14:08:55	20/20	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:08:55%20GMT	https://mentormate.com/robots.txt		(from )
14:08:55	1055406/1055406	---M--	200	added ('OK')	image/png	etag:%221241ee-5cf3e7fd4eb0b%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2021/10/Rebrand-Press-Release-IMG.png	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2021/10/Rebrand-Press-Release-IMG.png	(from https://mentormate.com/bg)
14:08:55	603/603	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:08:55%20GMT	https://mentormate.com/bg/xmlrpc.php	C:/My%20Web%20Sites/testProject/mentormate.com/bg/xmlrpc.php	(from https://mentormate.com/bg)
14:08:56	63288/63288	---M--	200	added ('OK')	text/css	etag:%22f743-5dae0b05d3fc0-gzip%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/themes/mentormate-2021/build/css/vendor.min.1648033449.css	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/themes/mentormate-2021/build/css/vendor.min.1648033449.css	(from https://mentormate.com/bg)
14:08:56	91332/91332	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Apr%202022%2011:06:40%20GMT	https://mentormate.com/bg/	C:/My%20Web%20Sites/testProject/mentormate.com/bg/index.html	(from https://mentormate.com/bg)
14:08:56	996001/996001	---MC-	200	added ('OK')	text/css	etag:%22f374d-5dae0b086f391-gzip%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/themes/mentormate-2021/build/css/theme.min.1648033452.css	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/themes/mentormate-2021/build/css/theme.min.1648033452.css	(from https://mentormate.com/bg)
14:08:56	80373/80373	---M--	200	added ('OK')	text/css	etag:%2213abe-5d5c6d00cdd42-gzip%22	https://d1zkqmcmykwifr.cloudfront.net/bg/wp-includes/css/dist/block-library/style.min.1642424754.css	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/bg/wp-includes/css/dist/block-library/style.min.1642424754.css	(from https://mentormate.com/bg)
14:08:56	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:08:56%20GMT	https://mentormate.com/bg/feed/	C:/My%20Web%20Sites/testProject/mentormate.com/bg/feed/index.html	(from https://mentormate.com/bg)
14:08:56	78454/78454	---M--	200	added ('OK')	text/css	etag:%2213686-5dbe63f3e779f-gzip%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/plugins/enlighter/cache/X2_enlighterjs.min.1649156799.css	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/plugins/enlighter/cache/X2_enlighterjs.min.1649156799.css	(from https://mentormate.com/bg)
14:08:56	11111/11111	---M--	200	added ('OK')	application/x-javascript	etag:%222b67-5dae0b06751e2-gzip%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/themes/mentormate-2021/build/js/modernizr-custom.min.1648033450.js	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/themes/mentormate-2021/build/js/modernizr-custom.min.1648033450.js	(from https://mentormate.com/bg)
14:08:57	89517/89517	---M--	200	added ('OK')	application/x-javascript	etag:%2215db1-5d5c6d00f428a-gzip%22	https://d1zkqmcmykwifr.cloudfront.net/bg/wp-includes/js/jquery/jquery.min.1642424754.js	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/bg/wp-includes/js/jquery/jquery.min.1642424754.js	(from https://mentormate.com/bg)
14:08:57	11220/11220	---M--	200	added ('OK')	application/x-javascript	etag:%222bd8-5d5c6d00f36d2-gzip%22	https://d1zkqmcmykwifr.cloudfront.net/bg/wp-includes/js/jquery/jquery-migrate.min.1642424754.js	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/bg/wp-includes/js/jquery/jquery-migrate.min.1642424754.js	(from https://mentormate.com/bg)
14:08:57	37/37	---M--	200	added ('OK')	application/x-javascript	etag:%223b-5ba3611221580%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/plugins/wp-security-hardening/modules/js/front.1612116262.js	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/plugins/wp-security-hardening/modules/js/front.1612116262.js	(from https://mentormate.com/bg)
14:08:58	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:08:58%20GMT	https://mentormate.com/bg/wp-json/wp/v2/pages/34083	C:/My%20Web%20Sites/testProject/mentormate.com/bg/wp-json/wp/v2/pages/34083	(from https://mentormate.com/bg)
14:08:58	603/603	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:08:58%20GMT	https://mentormate.com/bg/xmlrpc.php?rsd	C:/My%20Web%20Sites/testProject/mentormate.com/bg/xmlrpc0db0.php	(from https://mentormate.com/bg)
14:08:58	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:08:58%20GMT	https://mentormate.com/bg/wp-json/	C:/My%20Web%20Sites/testProject/mentormate.com/bg/wp-json/index.html	(from https://mentormate.com/bg)
14:08:59	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:08:59%20GMT	https://mentormate.com/bg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmentormate.com%2Fbg%2F	C:/My%20Web%20Sites/testProject/mentormate.com/bg/wp-json/oembed/1.0/embed4ce5	(from https://mentormate.com/bg)
14:08:59	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:08:59%20GMT	https://mentormate.com/bg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmentormate.com%2Fbg%2F&format=xml	C:/My%20Web%20Sites/testProject/mentormate.com/bg/wp-json/oembed/1.0/embeda18e	(from https://mentormate.com/bg)
14:09:00	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:09:00%20GMT	https://mentormate.com/bg/wp-admin/admin-ajax.php	C:/My%20Web%20Sites/testProject/mentormate.com/bg/wp-admin/admin-ajax.php	(from https://mentormate.com/bg)
14:09:00	6020/6020	---M--	200	added ('OK')	image/png	etag:%2229fa-5d9627e9ff7d2%22	https://mentormate.com/apple-touch-icon.png?v=dLBrRJAbxG	C:/My%20Web%20Sites/testProject/mentormate.com/apple-touch-icond718.png	(from https://mentormate.com/bg)
14:09:00	1588/1588	---M--	200	added ('OK')	image/png	etag:%22719-5d9627e9ffbba%22	https://mentormate.com/favicon-32x32.png?v=dLBrRJAbxG	C:/My%20Web%20Sites/testProject/mentormate.com/favicon-32x32d718.png	(from https://mentormate.com/bg)
14:09:01	820/820	---M--	200	added ('OK')	image/png	etag:%22419-5dae0b05b6717%22	https://mentormate.com/favicon-16x16.png?v=dLBrRJAbxG	C:/My%20Web%20Sites/testProject/mentormate.com/favicon-16x16d718.png	(from https://mentormate.com/bg)
14:09:01	410/410	---M-Z	200	added ('OK')	application/json	etag:%2219a-5dae0b05b6717-gzip%22	https://mentormate.com/manifest.json?v=dLBrRJAbxG	C:/My%20Web%20Sites/testProject/mentormate.com/manifestd718.json	(from https://mentormate.com/bg)
14:09:01	3752/3752	---M-Z	200	added ('OK')	image/svg+xml	etag:%22ea8-5dae0b05b6717-gzip%22	https://mentormate.com/safari-pinned-tab.svg?v=dLBrRJAbxG	C:/My%20Web%20Sites/testProject/mentormate.com/safari-pinned-tabd718.svg	(from https://mentormate.com/bg)
14:09:02	72778/72778	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Apr%202022%2011:06:25%20GMT	https://mentormate.com/	C:/My%20Web%20Sites/testProject/mentormate.com/index.html	(from https://mentormate.com/bg)
14:09:02	15086/15086	---M-Z	200	added ('OK')	image/x-icon	etag:%223aee-5d9627e9ffbba-gzip%22	https://mentormate.com/favicon.ico?v=dLBrRJAbxG	C:/My%20Web%20Sites/testProject/mentormate.com/favicond718.ico	(from https://mentormate.com/bg)
14:09:02	69523/69523	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Apr%202022%2010:21:56%20GMT	https://mentormate.com/se/	C:/My%20Web%20Sites/testProject/mentormate.com/se/index.html	(from https://mentormate.com/bg)
14:09:02	5349/5349	---MCZ	200	added ('OK')	application/javascript	etag:W/%22eb0a40c00c97d9640177205882172295%22	https://d10lpsik1i8c69.cloudfront.net/w.js	C:/My%20Web%20Sites/testProject/d10lpsik1i8c69.cloudfront.net/w.js	(from https://mentormate.com/bg)
14:09:02	101855/101855	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2005%20Apr%202022%2011:09:02%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/My%20Web%20Sites/testProject/connect.facebook.net/en_US/fbevents.js	(from https://mentormate.com/bg)
14:09:02	40910/40910	---M-Z	200	added ('OK')	text/plain	etag:%2247078e63380c6b0cbbfb6d8508b25ee7%22	https://a.quora.com/qevents.js	C:/My%20Web%20Sites/testProject/a.quora.com/qevents.js	(from https://mentormate.com/bg)
14:09:03	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Tue,%2005%20Apr%202022%2011:09:03%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/My%20Web%20Sites/testProject/www.googletagmanager.com/gtm.195445.delayed	(from https://mentormate.com/bg)
14:09:03	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:09:03%20GMT	https://mentormate.com/region/us	C:/My%20Web%20Sites/testProject/mentormate.com/region/us	(from https://mentormate.com/bg)
14:09:04	128429/128429	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Apr%202022%2010:44:22%20GMT	https://mentormate.com/bg/about/	C:/My%20Web%20Sites/testProject/mentormate.com/bg/about/index.html	(from https://mentormate.com/bg)
14:09:04	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:09:04%20GMT	https://mentormate.com/bg/teams/	C:/My%20Web%20Sites/testProject/mentormate.com/bg/teams/index.html	(from https://mentormate.com/bg)
14:09:04	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:09:04%20GMT	https://mentormate.com/region/se	C:/My%20Web%20Sites/testProject/mentormate.com/region/se	(from https://mentormate.com/bg)
14:09:04	103148/103148	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Apr%202022%2010:47:38%20GMT	https://mentormate.com/bg/teams/java/	C:/My%20Web%20Sites/testProject/mentormate.com/bg/teams/java/index.html	(from https://mentormate.com/bg)
14:09:04	119470/119470	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Apr%202022%2010:47:01%20GMT	https://mentormate.com/bg/teams/net/	C:/My%20Web%20Sites/testProject/mentormate.com/bg/teams/net/index.html	(from https://mentormate.com/bg)
14:09:05	119807/119807	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Apr%202022%2010:48:11%20GMT	https://mentormate.com/bg/teams/lamp-front-end/	C:/My%20Web%20Sites/testProject/mentormate.com/bg/teams/lamp-front-end/index.html	(from https://mentormate.com/bg)
14:09:05	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:09:05%20GMT	https://mentormate.com/region/bg	C:/My%20Web%20Sites/testProject/mentormate.com/region/bg	(from https://mentormate.com/bg)
14:09:05	28845/28845	---M--	200	added ('OK')	image/jpeg	etag:%222d039-5cec6a5057cc0%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2017/09/NET.jpg	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2017/09/NET.jpg	(from https://mentormate.com/bg)
14:09:05	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:09:05%20GMT	https://mentormate.com/bg/teams/mobile/	C:/My%20Web%20Sites/testProject/mentormate.com/bg/teams/mobile/index.html	(from https://mentormate.com/bg)
14:09:05	97365/97365	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Apr%202022%2010:48:39%20GMT	https://mentormate.com/bg/teams/cloud/	C:/My%20Web%20Sites/testProject/mentormate.com/bg/teams/cloud/index.html	(from https://mentormate.com/bg)
14:09:05	9138/9138	---M--	200	added ('OK')	image/png	etag:%222639-5d9627ea9719c%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/themes/mentormate-2021/build/images/net.png	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/themes/mentormate-2021/build/images/net.png	(from https://mentormate.com/bg)
14:09:05	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:09:05%20GMT	https://mentormate.com/bg/teams/quality-assurance/	C:/My%20Web%20Sites/testProject/mentormate.com/bg/teams/quality-assurance/index.html	(from https://mentormate.com/bg)
14:09:05	41773/41773	---M--	200	added ('OK')	image/jpeg	etag:%223b6e2-5cec6a4d7b600%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2017/09/Java-1.jpg	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2017/09/Java-1.jpg	(from https://mentormate.com/bg)
14:09:06	8342/8342	---M--	200	added ('OK')	image/png	etag:%22234f-5d9627ea63d4b%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/themes/mentormate-2021/build/images/java.png	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/themes/mentormate-2021/build/images/java.png	(from https://mentormate.com/bg)
14:09:06	35609/35609	---M--	200	added ('OK')	image/jpeg	etag:%2232738-5cec6a4a9ef40%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2017/09/LAMP.jpg	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2017/09/LAMP.jpg	(from https://mentormate.com/bg)
14:09:06	8127/8127	---M--	200	added ('OK')	image/png	etag:%22227b-5d9627ea6451b%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/themes/mentormate-2021/build/images/lamp.png	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/themes/mentormate-2021/build/images/lamp.png	(from https://mentormate.com/bg)
14:09:06	44114/44114	---M--	200	added ('OK')	image/jpeg	etag:%223f680-5cec6a48b6ac0%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2017/09/Cloud.jpg	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2017/09/Cloud.jpg	(from https://mentormate.com/bg)
14:09:06	85685/85685	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Apr%202022%2010:36:01%20GMT	https://mentormate.com/bg/teams/ce/	C:/My%20Web%20Sites/testProject/mentormate.com/bg/teams/ce/index.html	(from https://mentormate.com/bg)
14:09:06	8207/8207	---M--	200	added ('OK')	image/png	etag:%2222ae-5d9627eab177c%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/themes/mentormate-2021/build/images/service-cloud.png	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/themes/mentormate-2021/build/images/service-cloud.png	(from https://mentormate.com/bg)
14:09:07	393132/393132	---M--	200	added ('OK')	image/png	etag:%2261d69-5cedef855fe00%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2017/09/ios-1.png	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2017/09/ios-1.png	(from https://mentormate.com/bg)
14:09:07	7668/7668	---M--	200	added ('OK')	image/png	etag:%22204e-5dae0b0653ab9%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/themes/mentormate-2021/build/images/mobile.png	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/themes/mentormate-2021/build/images/mobile.png	(from https://mentormate.com/bg)
14:09:07	42853/42853	---M--	200	added ('OK')	image/jpeg	etag:%223cfbb-5cec6a4209b00%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2017/09/QA.jpg	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2017/09/QA.jpg	(from https://mentormate.com/bg)
14:09:07	104633/104633	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Apr%202022%2010:51:14%20GMT	https://mentormate.com/bg/teams/ba/	C:/My%20Web%20Sites/testProject/mentormate.com/bg/teams/ba/index.html	(from https://mentormate.com/bg)
14:09:07	10132/10132	---M--	200	added ('OK')	image/png	etag:%222794-5d9627eaab5d4%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/themes/mentormate-2021/build/images/qa.png	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/themes/mentormate-2021/build/images/qa.png	(from https://mentormate.com/bg)
14:09:08	322685/322685	---M--	200	added ('OK')	image/png	etag:%22521c5-5cede57397c40%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2020/09/Card.png	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2020/09/Card.png	(from https://mentormate.com/bg)
14:09:08	10117/10117	---M--	200	added ('OK')	image/png	etag:%222785-5dae0b05f4f18%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/themes/mentormate-2021/build/images/continuation-engineering.png	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/themes/mentormate-2021/build/images/continuation-engineering.png	(from https://mentormate.com/bg)
14:09:08	40882/40882	---M--	200	added ('OK')	image/jpeg	etag:%223abd3-5cec6a3d44fc0%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2017/09/BA.jpg	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2017/09/BA.jpg	(from https://mentormate.com/bg)
14:09:08	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:09:08%20GMT	https://mentormate.com/bg/teams/pm/	C:/My%20Web%20Sites/testProject/mentormate.com/bg/teams/pm/index.html	(from https://mentormate.com/bg)
14:09:08	10227/10227	---M--	200	added ('OK')	image/png	etag:%2227f3-5d9627ea3765a%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/themes/mentormate-2021/build/images/ba.png	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/themes/mentormate-2021/build/images/ba.png	(from https://mentormate.com/bg)
14:09:08	24174/24174	---M--	200	added ('OK')	image/jpeg	etag:%22627c-5d6184ba40786%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2022/01/PM-Home-415x415.jpg	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2022/01/PM-Home-415x415.jpg	(from https://mentormate.com/bg)
14:09:09	8166/8166	---M--	200	added ('OK')	image/png	etag:%22226a-5d9627eaab5d4%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/themes/mentormate-2021/build/images/project-management.png	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/themes/mentormate-2021/build/images/project-management.png	(from https://mentormate.com/bg)
14:09:09	28568/28568	---M--	200	added ('OK')	image/jpeg	etag:%228008-5d7aca01a9605%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2022/02/Data-Thumbnail.jpg	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2022/02/Data-Thumbnail.jpg	(from https://mentormate.com/bg)
14:09:09	8706/8706	---M--	200	added ('OK')	image/png	etag:%222574-5dae0b05f4f18%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/themes/mentormate-2021/build/images/data.png	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/themes/mentormate-2021/build/images/data.png	(from https://mentormate.com/bg)
14:09:09	28736/28736	---M--	200	added ('OK')	image/jpeg	etag:%2230150-5cec6a3a68900%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2017/09/UXUI.jpg	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2017/09/UXUI.jpg	(from https://mentormate.com/bg)
14:09:10	88582/88582	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Apr%202022%2010:49:19%20GMT	https://mentormate.com/bg/teams/dcoe/	C:/My%20Web%20Sites/testProject/mentormate.com/bg/teams/dcoe/index.html	(from https://mentormate.com/bg)
14:09:10	8663/8663	---M--	200	added ('OK')	image/png	etag:%222452-5d9627eab271c%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/themes/mentormate-2021/build/images/ux.png	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/themes/mentormate-2021/build/images/ux.png	(from https://mentormate.com/bg)
14:09:10	241502/241502	---M--	200	added ('OK')	image/jpeg	etag:%2272d96-5ced9f75f5b40%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2021/10/BG.jpg	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2021/10/BG.jpg	(from https://mentormate.com/bg)
14:09:10	464170/464170	---M--	200	added ('OK')	image/png	etag:%2275630-5db579f404164%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2022/03/Lamp@2x.png	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2022/03/Lamp@2x.png	(from https://mentormate.com/bg)
14:09:10	76272/76272	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Apr%202022%2010:49:48%20GMT	https://mentormate.com/bg/teams/uxui/	C:/My%20Web%20Sites/testProject/mentormate.com/bg/teams/uxui/index.html	(from https://mentormate.com/bg)
14:09:10	14883/14883	---M--	200	added ('OK')	image/jpeg	etag:%2218e8e-5cec9bf5f5e80%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2021/10/5353__1698-1-2.jpg	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2021/10/5353__1698-1-2.jpg	(from https://mentormate.com/bg)
14:09:10	16885/16885	---M--	200	added ('OK')	image/jpeg	etag:%2219405-5cec9bf40da00%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2021/10/5353__1698-1-3.jpg	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2021/10/5353__1698-1-3.jpg	(from https://mentormate.com/bg)
14:09:11	527961/527961	---M--	200	added ('OK')	image/png	etag:%22842dc-5daf3f0ed2de8%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2022/03/Mobile@2x.png	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2022/03/Mobile@2x.png	(from https://mentormate.com/bg)
14:09:11	481170/481170	---M--	200	added ('OK')	image/png	etag:%227b0b4-5daf3ed8ae786%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2022/03/Data@2x.png	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2022/03/Data@2x.png	(from https://mentormate.com/bg)
14:09:11	19558/19558	---M--	200	added ('OK')	image/jpeg	etag:%221bb89-5cec9bee54c80%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2021/10/5353__1698-1-5.jpg	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2021/10/5353__1698-1-5.jpg	(from https://mentormate.com/bg)
14:09:11	57364/57364	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Apr%202022%2010:40:43%20GMT	https://mentormate.com/bg/projects/	C:/My%20Web%20Sites/testProject/mentormate.com/bg/projects/index.html	(from https://mentormate.com/bg)
14:09:12	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:09:12%20GMT	https://mentormate.com/bg/careers	C:/My%20Web%20Sites/testProject/mentormate.com/bg/careers	(from https://mentormate.com/bg)
14:09:12	27647/27647	---M--	200	added ('OK')	image/jpeg	etag:%226c84-5adc8961b76c0%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2020/03/junior-achievement-header-415x415.jpg	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2020/03/junior-achievement-header-415x415.jpg	(from https://mentormate.com/bg)
14:09:12	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:09:12%20GMT	https://mentormate.com/bg/careers/	C:/My%20Web%20Sites/testProject/mentormate.com/bg/careers/index.html	(from https://mentormate.com/bg)
14:09:12	46747/46747	---M--	200	added ('OK')	image/jpeg	etag:%22bafc-5adca0591e600%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2018/11/last-mile-health-header-415x415.jpg	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2018/11/last-mile-health-header-415x415.jpg	(from https://mentormate.com/bg)
14:09:12	27174/27174	---M--	200	added ('OK')	image/jpeg	etag:%226eaa-5addb8a393000%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2017/09/pops-header-415x415.jpg	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2017/09/pops-header-415x415.jpg	(from https://mentormate.com/bg)
14:09:12	32207/32207	---M--	200	added ('OK')	image/jpeg	etag:%227f45-5ce26a18ced80%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2021/10/AZ-415x415.jpg	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2021/10/AZ-415x415.jpg	(from https://mentormate.com/bg)
14:09:12	0/0	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2005%20Apr%202022%2011:09:12%20GMT	https://mentormate.com/bg/resources/	C:/My%20Web%20Sites/testProject/mentormate.com/bg/resources/index.html	(from https://mentormate.com/bg)
14:09:12	23909/23909	---M--	200	added ('OK')	image/jpeg	etag:%226184-5d9261534c8a6%22	https://d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2022/03/GenNext-1-415x415.jpg	C:/My%20Web%20Sites/testProject/d1zkqmcmykwifr.cloudfront.net/wp-content/uploads/sites/2/2022/03/GenNext-1-415x415.jpg	(from https://mentormate.com/bg)
